Id. de la fila;Id. del pedido;Fecha del pedido;ANIO;MES;SEMANA;NUM DIAS;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia;
5940;MX-2016-161704;16/12/2016;2016;dic;2;16;21/12/2016;Rápido;AF-10120;Abril Ferrer;PYME;Guadalajara;Jalisco;México;Norte;MOB-SI-10004862;Mobiliario;Sillas;Novimex Taburete, Negro;1728,32;2;0,2;-216,08;
5941;MX-2016-161704;16/12/2016;2016;dic;2;16;21/12/2016;Rápido;AF-10120;Abril Ferrer;PYME;Guadalajara;Jalisco;México;Norte;MOB-LI-10002747;Mobiliario;Librerías;Safco Vitrina, Convencional;1800,96;2;0,2;-22,64;
5962;MX-2018-130309;4/11/2018;2018;nov;1;4;8/11/2018;Estándar;VL-21670;Vicente Leiva;Particulares;Zapopan;Jalisco;México;Norte;MAT-AL-10000967;Material de oficina;Almacenamiento;Smead Caja, Metal;328;5;0;101;
5963;MX-2018-130309;4/11/2018;2018;nov;1;4;8/11/2018;Estándar;VL-21670;Vicente Leiva;Particulares;Zapopan;Jalisco;México;Norte;MAT-PA-10000083;Material de oficina;Papel;SanDisk Recordadores, Reciclado;337,8;3;0;40,2;
5989;MX-2018-137211;21/11/2018;2018;nov;3;21;22/11/2018;Urgente;JA-16885;Joshua Altamirano;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-AL-10003968;Material de oficina;Almacenamiento;Rogers Bandejas, Tamaño completo;2057;5;0;411;
5990;MX-2018-137211;21/11/2018;2018;nov;3;21;22/11/2018;Urgente;JA-16885;Joshua Altamirano;Particulares;Tlaquepaque;Jalisco;México;Norte;MOB-MO-10001088;Mobiliario;Mobiliario;Advantus Marco, Duradero;3460,8;8;0,4;-2076,8;
5991;MX-2018-137211;21/11/2018;2018;nov;3;21;22/11/2018;Urgente;JA-16885;Joshua Altamirano;Particulares;Tlaquepaque;Jalisco;México;Norte;MOB-ME-10003728;Mobiliario;Mesas;Chromcraft Mesa de madera, Blanco;7755,36;3;0,2;2132,16;
5992;MX-2018-137211;21/11/2018;2018;nov;3;21;22/11/2018;Urgente;JA-16885;Joshua Altamirano;Particulares;Tlaquepaque;Jalisco;México;Norte;MOB-LI-10003530;Mobiliario;Librerías;Sauder Biblioteca, Metal;8257,92;4;0,2;412,32;
6067;MX-2016-120236;25/03/2016;2016;mar;3;25;29/03/2016;Estándar;PT-19885;Pastora Toro;Empresa;Zapopan;Jalisco;México;Norte;MAT-AL-10002116;Material de oficina;Almacenamiento;Rogers Archivador móvil, Metal;8440,2;9;0;336,6;
6068;MX-2016-120236;25/03/2016;2016;mar;3;25;29/03/2016;Estándar;PT-19885;Pastora Toro;Empresa;Zapopan;Jalisco;México;Norte;MOB-MO-10004653;Mobiliario;Mobiliario;Eldon Marco, Surtido;930,48;2;0,4;-527,52;
6069;MX-2016-120236;25/03/2016;2016;mar;3;25;29/03/2016;Estándar;PT-19885;Pastora Toro;Empresa;Zapopan;Jalisco;México;Norte;MAT-SO-10000117;Material de oficina;Sobres;Cameo Sobre empresarial, Plateado;387;3;0;38,4;
6202;MX-2018-111416;5/03/2018;2018;mar;1;5;9/03/2018;Estándar;AV-11530;Astrid Vega;PYME;Tlaquepaque;Jalisco;México;Norte;MOB-SI-10003504;Mobiliario;Sillas;SAFCO Silla plegable, Rojo;914,24;2;0,2;159,84;
6453;MX-2018-117751;25/02/2018;2018;feb;4;25;28/02/2018;Urgente;SN-20875;Santiago Núñez;Particulares;Tlaquepaque;Jalisco;México;Norte;TEC-CO-10002162;Tecnología;Copiadoras;Brother Fotocopiadora personal, Rojo;1877,4376;2;0,002;90,2376;
6542;MX-2017-102701;5/10/2017;2017;oct;1;5;5/10/2017;Mismo día;AR-10990;Anastasia Rosales;Empresa;Zapopan;Jalisco;México;Norte;TEC-AC-10003494;Tecnología;Accesorios;Enermax Memoria USB, Negro;1391;5;0;166;
6580;MX-2015-127215;4/11/2015;2015;nov;1;4;6/11/2015;Urgente;AÁ-10015;Abel Ángel;Particulares;Guadalajara;Jalisco;México;Norte;TEC-TE-10000685;Tecnología;Teléfonos;Apple Teléfono inteligente, Al por mayor;822,6;1;0;180,8;
6858;US-2015-104171;20/12/2015;2015;dic;3;20;27/12/2015;Estándar;RN-20260;Rafel Nieves;Empresa;Guadalajara;Jalisco;México;Norte;MOB-LI-10002222;Mobiliario;Librerías;Dania Conjunto de estantes, Convencional;2709,6;3;0,2;-643,8;
6859;US-2015-104171;20/12/2015;2015;dic;3;20;27/12/2015;Estándar;RN-20260;Rafel Nieves;Empresa;Guadalajara;Jalisco;México;Norte;MAT-ET-10001906;Material de oficina;Etiquetas;Hon Etiquetas extraíbles, Duradero;142;2;0;44;
6872;MX-2018-120810;27/11/2018;2018;nov;4;27;29/11/2018;Rápido;AG-11575;Atila Godoy;Empresa;Zapopan;Jalisco;México;Norte;MAT-PA-10004161;Material de oficina;Papel;Enermax Recordadores, Premium;208,8;2;0;2;
6873;MX-2018-120810;27/11/2018;2018;nov;4;27;29/11/2018;Rápido;AG-11575;Atila Godoy;Empresa;Zapopan;Jalisco;México;Norte;MOB-SI-10000556;Mobiliario;Sillas;Hon Taburete, Rojo;4364;5;0,2;-382;
6874;MX-2018-120810;27/11/2018;2018;nov;4;27;29/11/2018;Rápido;AG-11575;Atila Godoy;Empresa;Zapopan;Jalisco;México;Norte;TEC-CO-10003901;Tecnología;Copiadoras;HP Fotocopiadora personal, Color;2509,5708;3;0,002;396,9708;
6961;MX-2016-108028;4/04/2016;2016;abr;1;4;10/04/2016;Estándar;AS-10375;Asunción Soto;Particulares;Zapopan;Jalisco;México;Norte;MAT-ET-10001340;Material de oficina;Etiquetas;Avery Etiquetas extraíbles, Blanco;214,8;3;0;4,2;
6979;MX-2016-108378;20/11/2016;2016;nov;3;20;21/11/2016;Urgente;RS-20620;Rocío Salcedo;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AR-10000042;Material de oficina;Arte;BIC Sacapuntas, Metal;403,6;2;0;24;
7042;MX-2018-133550;18/08/2018;2018;ago;2;18;24/08/2018;Estándar;RV-20635;Rodolfo Villaseñor;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AL-10001286;Material de oficina;Almacenamiento;Eldon Archivador móvil, Azul;852,6;1;0;281,2;
7043;MX-2018-133550;18/08/2018;2018;ago;2;18;24/08/2018;Estándar;RV-20635;Rodolfo Villaseñor;Empresa;Guadalajara;Jalisco;México;Norte;TEC-AC-10002542;Tecnología;Accesorios;Belkin Teclado, Programable;5122,8;9;0;869,4;
7054;MX-2018-127005;11/11/2018;2018;nov;2;11;14/11/2018;Urgente;KÁ-17245;Katia Ávila;Particulares;Zapopan;Jalisco;México;Norte;TEC-TE-10002989;Tecnología;Teléfonos;Nokia Cargador, Tamaño completo;8498;2;0;1954,4;
7055;MX-2018-127005;11/11/2018;2018;nov;2;11;14/11/2018;Urgente;KÁ-17245;Katia Ávila;Particulares;Zapopan;Jalisco;México;Norte;MAT-PA-10004917;Material de oficina;Papel;Green Bar Material de oficina, Multicolor;1328;4;0;185,6;
7097;MX-2015-150567;13/01/2015;2015;ene;2;13;17/01/2015;Estándar;AE-11200;Anya Espinoza;Particulares;Ciudad Guzmán;Jalisco;México;Norte;TEC-MÁ-10000007;Tecnología;Máquinas;StarTech Inyección de tinta, Duradero;2012,6;1;0;1006,2;
7136;MX-2015-127194;13/10/2015;2015;oct;2;13;18/10/2015;Estándar;SS-20935;Selena Savoya;Particulares;Guadalajara;Jalisco;México;Norte;MOB-LI-10000231;Mobiliario;Librerías;Ikea Librería clásica, Blanco;11047,2;5;0,2;275,2;
7137;MX-2015-127194;13/10/2015;2015;oct;2;13;18/10/2015;Estándar;SS-20935;Selena Savoya;Particulares;Guadalajara;Jalisco;México;Norte;MOB-SI-10004976;Mobiliario;Sillas;Hon Taburete, Negro;5159,04;6;0,2;450,24;
7238;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-AR-10003530;Material de oficina;Arte;Stanley Bolígrafos, Azul;201;3;0;40,2;
7239;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-CA-10001415;Material de oficina;Carpetas;Acco Anillas, Transparente;204;5;0;87;
7240;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-AL-10001458;Material de oficina;Almacenamiento;Smead Bandejas, Azul;969,6;3;0;426,6;
7241;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-SO-10004572;Material de oficina;Sobres;Jiffy Cierre adhesivo, Reciclado;1128,6;9;0;214,2;
7242;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-CA-10000901;Material de oficina;Carpetas;Acco Carpeta, Económico;303;3;0;90,6;
7243;MX-2016-115504;26/12/2016;2016;dic;4;26;30/12/2016;Estándar;JG-17020;Juno Guerrero;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-GR-10004369;Material de oficina;Grapas;Advantus Clips, Al por mayor;558;6;0;183,6;
7290;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-AR-10001649;Material de oficina;Arte;Binney & Smith Rotuladores, Tamaños variados;2545,2;14;0;940,8;
7291;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-PA-10001170;Material de oficina;Papel;Eaton Papel de tipo pergamino, Multicolor;496;5;0;4;
7292;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-GR-10002558;Material de oficina;Grapas;OIC Pasadores, Paquete de 12;478;5;0;109;
7293;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-AL-10001420;Material de oficina;Almacenamiento;Smead Estanterías, Metal;320;1;0;16;
7294;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MOB-LI-10003781;Mobiliario;Librerías;Ikea Vitrina, Metal;3784;5;0,2;-710;
7295;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MOB-LI-10004751;Mobiliario;Librerías;Dania Estante de esquina, Negro;658,24;1;0,2;8,04;
7296;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-SO-10004834;Material de oficina;Sobres;Cameo Sobre de tipo Manila, Plateado;980;5;0;205;
7297;MX-2017-134663;7/12/2017;2017;dic;1;7;9/12/2017;Rápido;EV-13960;Enrique Varela;Particulares;Guadalajara;Jalisco;México;Norte;MAT-PA-10004258;Material de oficina;Papel;SanDisk Resma, Premium;595,8;3;0;94,8;
7318;US-2016-149650;20/03/2016;2016;mar;3;20;25/03/2016;Estándar;BF-12040;Bibiana Ferro;PYME;Guadalajara;Jalisco;México;Norte;MOB-SI-10003761;Mobiliario;Sillas;Hon Silla plegable, Ajustable;2685,12;6;0,2;-34,08;
7319;US-2016-149650;20/03/2016;2016;mar;3;20;25/03/2016;Estándar;BF-12040;Bibiana Ferro;PYME;Guadalajara;Jalisco;México;Norte;MAT-GR-10002838;Material de oficina;Grapas;Accos Grapadoras, Tamaños variados;561;5;0;151;
7328;MX-2018-112585;25/11/2018;2018;nov;4;25;25/11/2018;Mismo día;EN-13900;Emilio Noriega;Particulares;Zapopan;Jalisco;México;Norte;TEC-CO-10001006;Tecnología;Copiadoras;Sharp Fax, Color;3953,2776;2;0,002;506,8776;
7329;MX-2018-112585;25/11/2018;2018;nov;4;25;25/11/2018;Mismo día;EN-13900;Emilio Noriega;Particulares;Zapopan;Jalisco;México;Norte;MAT-SU-10002938;Material de oficina;Suministros;Acme Tijeras, Acero;1159,2;7;0;382,2;
7330;MX-2018-112585;25/11/2018;2018;nov;4;25;25/11/2018;Mismo día;EN-13900;Emilio Noriega;Particulares;Zapopan;Jalisco;México;Norte;MAT-CA-10001680;Material de oficina;Carpetas;Wilson Jones Encuadernadora, Reciclado;3616,8;11;0;253;
7331;MX-2018-112585;25/11/2018;2018;nov;4;25;25/11/2018;Mismo día;EN-13900;Emilio Noriega;Particulares;Zapopan;Jalisco;México;Norte;TEC-CO-10002540;Tecnología;Copiadoras;Brother Tinta, Rojo;3872,24;4;0,002;380,24;
7340;MX-2017-137463;10/01/2017;2017;ene;2;10;13/01/2017;Rápido;LM-17995;Lorenzo Mata;PYME;Guadalajara;Jalisco;México;Norte;MAT-CA-10002687;Material de oficina;Carpetas;Acco Perforador, Duradero;843,2;4;0;126,4;
7341;MX-2017-166296;29/05/2017;2017;may;4;29;2/06/2017;Estándar;KA-17350;Kristina Arroyo;Particulares;Zapopan;Jalisco;México;Norte;MAT-CA-10001118;Material de oficina;Carpetas;Wilson Jones Perforador, Duradero;393,2;2;0;168,8;
7416;MX-2017-129574;12/09/2017;2017;sep;2;12;17/09/2017;Estándar;CO-13105;Cosme Ojeda;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AL-10001229;Material de oficina;Almacenamiento;Tenex Estanterías, Metal;2507,4;7;0;275,8;
7567;US-2018-155124;26/12/2018;2018;dic;4;26;30/12/2018;Estándar;AE-11320;Ares Espinosa;Particulares;Guadalajara;Jalisco;México;Norte;MOB-LI-10003442;Mobiliario;Librerías;Safco Vitrina, Metal;2692,8;3;0,2;-404,4;
7660;MX-2015-128104;29/09/2015;2015;sep;4;29;1/10/2015;Rápido;DS-13255;Daniel Santillán;PYME;Guadalajara;Jalisco;México;Norte;MAT-GR-10000791;Material de oficina;Grapas;Stockwell Pasadores, Paquete de 12;368;4;0;117,6;
7661;MX-2015-128104;29/09/2015;2015;sep;4;29;1/10/2015;Rápido;DS-13255;Daniel Santillán;PYME;Guadalajara;Jalisco;México;Norte;MAT-CA-10002100;Material de oficina;Carpetas;Wilson Jones Separadores, Transparente;118,2;3;0;23,4;
7754;MX-2016-168711;3/10/2016;2016;oct;1;3;6/10/2016;Urgente;GI-15370;Gorka Irizarri;Particulares;Guadalajara;Jalisco;México;Norte;TEC-AC-10001452;Tecnología;Accesorios;Enermax Memoria USB, Económico;1384;5;0;41;
7897;MX-2017-115588;19/04/2017;2017;abr;3;19;24/04/2017;Estándar;HC-15985;Humberto Cepeda;Particulares;Guadalajara;Jalisco;México;Norte;MAT-CA-10001949;Material de oficina;Carpetas;Avery Anillas, Reciclado;286,2;9;0;127,8;
7950;MX-2018-130694;25/03/2018;2018;mar;4;25;27/03/2018;Urgente;AV-10825;Amelia Vega;Empresa;Guadalajara;Jalisco;México;Norte;MOB-LI-10001121;Mobiliario;Librerías;Safco Estante de esquina, Convencional;7174,08;9;0,2;2240,28;
7951;MX-2018-130694;25/03/2018;2018;mar;4;25;27/03/2018;Urgente;AV-10825;Amelia Vega;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AR-10001425;Material de oficina;Arte;Sanford Bolígrafos, Azul;148;2;0;54,4;
7969;MX-2015-130064;24/06/2015;2015;jun;3;24;28/06/2015;Estándar;LC-17485;Leticia Castillo;Particulares;Zapopan;Jalisco;México;Norte;TEC-TE-10003597;Tecnología;Teléfonos;Samsung Base de audio, Al por mayor;2225,6;2;0;1090,4;
8076;MX-2015-166961;11/12/2015;2015;dic;1;11;16/12/2015;Estándar;GB-15070;Gabriela Barca;Particulares;Guadalajara;Jalisco;México;Norte;MAT-AL-10003016;Material de oficina;Almacenamiento;Fellowes Archivador móvil, Tamaño completo;2746,8;3;0;329,4;
8141;US-2017-138709;19/09/2017;2017;sep;3;19;22/09/2017;Urgente;AM-10075;Alberto Márquez;Empresa;Zapopan;Jalisco;México;Norte;MOB-MO-10000894;Mobiliario;Mobiliario;Eldon Bombilla, Premium;476,4;5;0,4;-103,6;
8233;MX-2017-138100;13/12/2017;2017;dic;2;13;16/12/2017;Urgente;BC-12190;Buenaventura Caldera;Particulares;Zapopan;Jalisco;México;Norte;MAT-ET-10002631;Material de oficina;Etiquetas;Harbour Creations Etiquetas extraíbles, Rojo;203,4;3;0;7,8;
8406;MX-2018-133298;11/04/2018;2018;abr;2;11;17/04/2018;Estándar;LB-18070;Luisa Benítez;PYME;Zapopan;Jalisco;México;Norte;MAT-CA-10004040;Material de oficina;Carpetas;Cardinal Anillas, Transparente;128;4;0;28,8;
8431;MX-2015-136322;2/06/2015;2015;jun;1;2;6/06/2015;Estándar;MF-18280;Magdalena Farías;Empresa;Zapopan;Jalisco;México;Norte;TEC-AC-10001642;Tecnología;Accesorios;Enermax Teclado, Económico;3894,8;7;0;232,4;
8435;US-2016-129385;6/11/2016;2016;nov;1;6;11/11/2016;Estándar;ÁM-10765;Álvaro Muñoz;PYME;Zapopan;Jalisco;México;Norte;MOB-MO-10001742;Mobiliario;Mobiliario;Tenex Marco de foto, Premium;605,52;3;0,4;-121,68;
8436;US-2016-129385;6/11/2016;2016;nov;1;6;11/11/2016;Estándar;ÁM-10765;Álvaro Muñoz;PYME;Zapopan;Jalisco;México;Norte;MAT-SO-10002294;Material de oficina;Sobres;Ames Sobres de uso interno, Plateado;1584;5;0;601;
8552;MX-2018-159989;10/12/2018;2018;dic;2;10;13/12/2018;Rápido;EA-13765;Elena Argüello;Empresa;Puerto Vallarta;Jalisco;México;Norte;MAT-AL-10002297;Material de oficina;Almacenamiento;Tenex Carpetas, Tamaño completo;310;2;0;15,2;
8578;MX-2015-140081;16/12/2015;2015;dic;2;16;20/12/2015;Estándar;NM-19390;Nidia Mena;Particulares;Ocotlán;Jalisco;México;Norte;MAT-GR-10004456;Material de oficina;Grapas;Stockwell Chinchetas, Tamaños variados;146,4;2;0;17,2;
8680;MX-2016-157861;29/05/2016;2016;may;4;29;4/06/2016;Estándar;MR-18745;Maribel Ríos;Empresa;Ciudad Guzmán;Jalisco;México;Norte;MAT-AR-10002708;Material de oficina;Arte;Sanford Sacapuntas, Al por mayor;174;1;0;73;
8681;MX-2016-157861;29/05/2016;2016;may;4;29;4/06/2016;Estándar;MR-18745;Maribel Ríos;Empresa;Ciudad Guzmán;Jalisco;México;Norte;MAT-GR-10000059;Material de oficina;Grapas;Advantus Pasadores, Al por mayor;577,2;6;0;230,4;
9002;MX-2018-105928;30/04/2018;2018;abr;4;30;2/05/2018;Urgente;PC-19840;Pamela Casanova;Particulares;Zapopan;Jalisco;México;Norte;MAT-CA-10001534;Material de oficina;Carpetas;Wilson Jones Anillas, Económico;90,6;3;0;36,6;
9003;MX-2018-105928;30/04/2018;2018;abr;4;30;2/05/2018;Urgente;PC-19840;Pamela Casanova;Particulares;Zapopan;Jalisco;México;Norte;MAT-SO-10004692;Material de oficina;Sobres;GlobeWeis Sobres de uso interno, Plateado;334,8;1;0;103,6;
9004;MX-2018-105928;30/04/2018;2018;abr;4;30;2/05/2018;Urgente;PC-19840;Pamela Casanova;Particulares;Zapopan;Jalisco;México;Norte;TEC-CO-10003293;Tecnología;Copiadoras;Hewlett Fotocopiadora con fax, 2;1283,2284;1;0,002;228,8284;
9054;MX-2018-122308;25/06/2018;2018;jun;4;25;29/06/2018;Estándar;OM-19780;Osvaldo Montano;Particulares;Guadalajara;Jalisco;México;Norte;MAT-PA-10000748;Material de oficina;Papel;SanDisk Cuaderno, Multicolor;1041;5;0;374;
9055;MX-2018-122308;25/06/2018;2018;jun;4;25;29/06/2018;Estándar;OM-19780;Osvaldo Montano;Particulares;Guadalajara;Jalisco;México;Norte;MOB-SI-10004970;Mobiliario;Sillas;SAFCO Estora, Ajustable;664,64;2;0,2;-124,96;
9061;MX-2017-113852;31/10/2017;2017;oct;4;31;4/11/2017;Rápido;FM-14680;Florida Mascarenas;Particulares;Zapopan;Jalisco;México;Norte;MAT-AL-10002048;Material de oficina;Almacenamiento;Rogers Bandejas, Industrial;1243,2;3;0;124,2;
9221;MX-2016-128342;2/05/2016;2016;may;1;2;8/05/2016;Estándar;HB-15820;Hernando Baeza;Particulares;Guadalajara;Jalisco;México;Norte;MAT-GR-10000223;Material de oficina;Grapas;Accos Grapadoras, Paquete de 12;250,8;2;0;27,2;
9403;MX-2018-120705;12/11/2018;2018;nov;2;12;17/11/2018;Estándar;LM-17605;Lucrecia Maldonado;Empresa;Guadalajara;Jalisco;México;Norte;MAT-AR-10001843;Material de oficina;Arte;Boston Libreta de dibujo, Metal;997,2;3;0;398,4;
9405;MX-2016-122028;17/02/2016;2016;feb;2;17;22/02/2016;Estándar;MC-18760;Mauro Cortés;Particulares;Zapopan;Jalisco;México;Norte;MAT-GR-10000784;Material de oficina;Grapas;Advantus Cintas de goma, Al por mayor;553;5;0;71;
9558;MX-2017-131142;18/07/2017;2017;jul;3;18;22/07/2017;Estándar;BA-12100;Blas Alba;PYME;Guadalajara;Jalisco;México;Norte;MAT-PA-10000591;Material de oficina;Papel;Xerox Resma, Multicolor;925;5;0;92;
9559;MX-2017-131142;18/07/2017;2017;jul;3;18;22/07/2017;Estándar;BA-12100;Blas Alba;PYME;Guadalajara;Jalisco;México;Norte;MAT-SO-10001252;Material de oficina;Sobres;Cameo Sobre de tipo Manila, Reciclado;860;5;0;154;
9560;MX-2017-131142;18/07/2017;2017;jul;3;18;22/07/2017;Estándar;BA-12100;Blas Alba;PYME;Guadalajara;Jalisco;México;Norte;MAT-EL-10004525;Material de oficina;Electrodomésticos;Hoover Batidora, Blanco;1270,8;2;0;419,2;
9743;MX-2015-115840;16/08/2015;2015;ago;3;16;23/08/2015;Estándar;MC-18505;Maro Castro;Particulares;Guadalajara;Jalisco;México;Norte;MAT-SU-10002122;Material de oficina;Suministros;Stiletto Regla, Azul;99,2;1;0;25,6;
9744;MX-2015-115840;16/08/2015;2015;ago;3;16;23/08/2015;Estándar;MC-18505;Maro Castro;Particulares;Guadalajara;Jalisco;México;Norte;MOB-LI-10000747;Mobiliario;Librerías;Safco Librería, Convencional;1589,12;2;0,2;119,12;
9890;MX-2018-132871;23/05/2018;2018;may;3;23;23/05/2018;Mismo día;GV-15100;Gerardo Viera;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-SO-10003439;Material de oficina;Sobres;GlobeWeis Sobres de uso interno, Reciclado;1243,2;4;0;596;
9891;MX-2018-132871;23/05/2018;2018;may;3;23;23/05/2018;Mismo día;GV-15100;Gerardo Viera;Particulares;Tlaquepaque;Jalisco;México;Norte;MAT-CA-10004425;Material de oficina;Carpetas;Acco Encuadernadora, Económico;1021,8;3;0;10,2;
9899;MX-2018-105319;9/07/2018;2018;jul;2;9;15/07/2018;Estándar;CQ-12865;Conrado Quiñones;Particulares;Zapopan;Jalisco;México;Norte;TEC-MÁ-10003568;Tecnología;Máquinas;Konica Impresora de tarjetas, Duradero;8180,2;7;0;3025,4;
9900;MX-2018-105319;9/07/2018;2018;jul;2;9;15/07/2018;Estándar;CQ-12865;Conrado Quiñones;Particulares;Zapopan;Jalisco;México;Norte;MAT-PA-10002716;Material de oficina;Papel;Enermax Papel de tipo pergamino, Reciclado;102;1;0;0;
9943;MX-2017-109547;5/10/2017;2017;oct;1;5;11/10/2017;Estándar;HB-15820;Hernando Baeza;Particulares;Zapopan;Jalisco;México;Norte;MAT-GR-10002558;Material de oficina;Grapas;OIC Pasadores, Paquete de 12;478;5;0;109;
9944;MX-2017-109547;5/10/2017;2017;oct;1;5;11/10/2017;Estándar;HB-15820;Hernando Baeza;Particulares;Zapopan;Jalisco;México;Norte;MAT-SU-10004864;Material de oficina;Suministros;Stiletto Tijeras, Azul;787;5;0;377;
9994;MX-2018-132738;21/06/2018;2018;jun;3;21;21/06/2018;Mismo día;PR-19990;Patricio Romo;Particulares;Guadalajara;Jalisco;México;Norte;MAT-CA-10004902;Material de oficina;Carpetas;Avery Cubierta de carpeta, Reciclado;838,2;11;0;393,8;
3407;US-2017-116722;6/03/2017;2017;mar;1;6;8/03/2017;Urgente;CQ-12865;Conrado Quiñones;Particulares;San Salvador de Jujuy;Jujuy;Argentina;Sur;MAT-SU-10004454;Material de oficina;Suministros;Fiskars Tijeras, Azul;185,28;2;0,4;-83,52;
7979;US-2017-116099;19/12/2017;2017;dic;3;19;25/12/2017;Estándar;IR-16465;Isaías Rosales;Particulares;San Salvador de Jujuy;Jujuy;Argentina;Sur;MOB-LI-10002758;Mobiliario;Librerías;Sauder Estante de esquina, Negro;2973;5;0,4;-892;
3084;US-2018-164175;14/03/2018;2018;mar;2;14;20/03/2018;Estándar;ÁA-10360;Ágata Alonso;Empresa;Huancayo;Junín;Perú;Sur;MOB-SI-10001415;Mobiliario;Sillas;Hon Sillón, Ajustable;5515,56;3;0,4;-1011,24;
3085;US-2018-164175;14/03/2018;2018;mar;2;14;20/03/2018;Estándar;ÁA-10360;Ágata Alonso;Empresa;Huancayo;Junín;Perú;Sur;MAT-SU-10001560;Material de oficina;Suministros;Stiletto Cúter, Acero;424,44;3;0,4;49,44;
3086;US-2018-164175;14/03/2018;2018;mar;2;14;20/03/2018;Estándar;ÁA-10360;Ágata Alonso;Empresa;Huancayo;Junín;Perú;Sur;MAT-SO-10002014;Material de oficina;Sobres;Ames Sobre de tipo Manila, Reciclado;281,88;3;0,4;-108,12;
4215;US-2018-164882;9/05/2018;2018;may;1;9;13/05/2018;Estándar;AD-10480;Anastasia Dávila;Particulares;Huancayo;Junín;Perú;Sur;MAT-CA-10000019;Material de oficina;Carpetas;Wilson Jones Carpeta, Reciclado;267,6;5;0,4;-103,4;
